No.1		
X[mm]	Z[um]	
0.336600	8.636910	
0.336900	8.610304	
0.337200	8.591730	
0.337500	8.582192	
0.337800	8.595244	
0.338100	8.642934	
0.338400	8.668034	
0.338700	8.664520	
0.339000	8.658998	
0.339300	8.649460	
0.339600	8.641930	
0.339900	8.631890	
0.340200	8.614822	
0.340500	8.580184	
0.340800	8.545044	
0.341100	8.510908	
0.341400	8.474262	
0.341700	8.431090	
0.342000	8.370850	
0.342300	8.283000	
0.342600	8.193644	
0.342900	8.114328	
0.343200	8.059108	
0.343500	8.028486	
0.343800	8.016438	
0.344100	8.004892	
0.344400	7.998868	
0.344700	8.000374	
0.345000	7.992844	
0.345300	7.974772	
0.345600	7.945656	
0.345900	7.910014	
0.346200	7.865838	
0.346500	7.819654	
0.346800	7.774474	
0.347100	7.736824	
0.347400	7.728290	
0.347700	7.734816	
0.348000	7.732306	
0.348300	7.728290	
0.348600	7.719756	
0.348900	7.709214	
0.349200	7.704696	
0.349500	7.695158	
0.349800	7.696664	
0.350100	7.707708	
0.350400	7.708712	
0.350700	7.715238	
0.351000	7.710218	
0.351300	7.688130	
0.351600	7.649476	
0.351900	7.601284	
0.352200	7.583212	
0.352500	7.580702	
0.352800	7.579196	
0.353100	7.575682	
0.353400	7.563634	
0.353700	7.552088	
0.354000	7.541044	
0.354300	7.536024	
0.354600	7.532008	
0.354900	7.524980	
0.355200	7.531004	
0.355500	7.525984	
0.355800	7.521968	
0.356100	7.528494	
0.356400	7.530502	
0.356700	7.527992	
0.357000	7.522972	
0.357300	7.524478	
0.357600	7.522470	
0.357900	7.517952	
0.358200	7.514438	
0.358500	7.507912	
0.358800	7.496366	
0.359100	7.479298	
0.359400	7.459218	
0.359700	7.440142	
0.360000	7.426086	
0.360300	7.411528	
0.360600	7.403496	
0.360900	7.398476	
0.361200	7.391448	
0.361500	7.388938	
0.361800	7.375886	
0.362100	7.344260	
0.362400	7.331710	
0.362700	7.333216	
0.363000	7.326690	
0.363300	7.312132	
0.363600	7.299582	
0.363900	7.308618	
0.364200	7.308116	
0.364500	7.294060	
0.364800	7.264944	
0.365100	7.233820	
0.365400	7.204202	
0.365700	7.187636	
0.366000	7.183620	
0.366300	7.176090	
0.366600	7.172074	
0.366900	7.162536	
0.367200	7.142456	
0.367500	7.116854	
0.367800	7.075690	
0.368100	7.036032	
0.368400	6.991856	
0.368700	6.940652	
0.369000	6.891456	
0.369300	6.832722	
0.369600	6.803104	
0.369900	6.762944	
0.370200	6.693668	
0.370500	6.606822	
0.370800	6.507928	
0.371100	6.425098	
0.371400	6.400500	
0.371700	6.361846	
0.372000	6.302610	
0.372300	6.239860	
0.372600	6.190664	
0.372900	6.141468	
0.373200	6.093276	
0.373500	6.031028	
0.373800	5.960246	
0.374100	5.889464	
0.374400	5.860348	
0.374700	5.835750	
0.375000	5.798100	
0.375300	5.750912	
0.375600	5.687158	
0.375900	5.625914	
0.376200	5.572200	
0.376500	5.519490	
0.376800	5.469792	
0.377100	5.413568	
0.377400	5.365376	
0.377700	5.341782	
0.378000	5.324714	
0.378300	5.297606	
